Geneid,module,Ensembl,gene_symbol,gene_type
ENSG00000172828.15,Module 1,ENSG00000172828,CES3,protein_coding
ENSG00000161642.20,Module 2,ENSG00000161642,ZNF385A,protein_coding
ENSG00000123094.18,Module 2,ENSG00000123094,RASSF8,protein_coding
ENSG00000221821.4,Module 2,ENSG00000221821,PEX39,protein_coding
ENSG00000111981.7,Module 2,ENSG00000111981,ULBP1,protein_coding
ENSG00000067646.14,Module 1,ENSG00000067646,ZFY,protein_coding
ENSG00000053108.20,Module 1,ENSG00000053108,FSTL4,protein_coding
ENSG00000166482.14,Module 3,ENSG00000166482,MFAP4,protein_coding
ENSG00000165912.18,Module 4,ENSG00000165912,PACSIN3,protein_coding
ENSG00000122679.10,Module 1,ENSG00000122679,RAMP3,protein_coding
ENSG00000144935.18,Module 3,ENSG00000144935,TRPC1,protein_coding
ENSG00000204519.12,Module 4,ENSG00000204519,ZNF551,protein_coding
ENSG00000137693.16,Module 1,ENSG00000137693,YAP1,protein_coding
ENSG00000137871.23,Module 1,ENSG00000137871,ZNF280D,protein_coding
ENSG00000101204.19,Module 1,ENSG00000101204,CHRNA4,protein_coding
ENSG00000121900.21,Module 1,ENSG00000121900,TMEM54,protein_coding
ENSG00000135218.21,Module 1,ENSG00000135218,CD36,protein_coding
ENSG00000181656.8,Module 3,ENSG00000181656,GPR88,protein_coding
ENSG00000091490.13,Module 5,ENSG00000091490,SEL1L3,protein_coding
ENSG00000136059.18,Module 1,ENSG00000136059,VILL,protein_coding
ENSG00000148143.15,Module 1,ENSG00000148143,ZNF462,protein_coding
ENSG00000132879.16,Module 1,ENSG00000132879,FBXO44,protein_coding
ENSG00000196083.13,Module 1,ENSG00000196083,IL1RAP,protein_coding
ENSG00000162627.19,Module 1,ENSG00000162627,SNX7,protein_coding
ENSG00000150681.11,Module 1,ENSG00000150681,RGS18,protein_coding
ENSG00000198626.19,Module 1,ENSG00000198626,RYR2,protein_coding
ENSG00000215915.10,Module 3,ENSG00000215915,ATAD3C,protein_coding
ENSG00000140262.20,Module 5,ENSG00000140262,TCF12,protein_coding
ENSG00000135916.17,Module 5,ENSG00000135916,ITM2C,protein_coding
ENSG00000132334.19,Module 5,ENSG00000132334,PTPRE,protein_coding
ENSG00000249992.2,Module 1,ENSG00000249992,TMEM158,protein_coding
ENSG00000162924.18,Module 1,ENSG00000162924,REL,protein_coding
ENSG00000183439.12,Module 3,ENSG00000183439,TRIM61,protein_coding
ENSG00000196757.9,Module 4,ENSG00000196757,ZNF700,protein_coding
ENSG00000205116.4,Module 2,ENSG00000205116,TMEM278,protein_coding
ENSG00000185875.15,Module 5,ENSG00000185875,THNSL1,protein_coding
ENSG00000107295.12,Module 3,ENSG00000107295,SH3GL2,protein_coding
ENSG00000164023.17,Module 4,ENSG00000164023,SGMS2,protein_coding
ENSG00000196081.11,Module 2,ENSG00000196081,ZNF724,protein_coding
ENSG00000069869.19,Module 2,ENSG00000069869,NEDD4,protein_coding
ENSG00000145390.14,Module 4,ENSG00000145390,USP53,protein_coding
ENSG00000118777.14,Module 4,ENSG00000118777,ABCG2,protein_coding
ENSG00000164114.20,Module 6,ENSG00000164114,MAP9,protein_coding
ENSG00000167619.14,Module 1,ENSG00000167619,TMEM145,protein_coding
ENSG00000127252.9,Module 3,ENSG00000127252,PLAAT1,protein_coding
ENSG00000151692.17,Module 5,ENSG00000151692,RNF144A,protein_coding
ENSG00000006468.17,Module 4,ENSG00000006468,ETV1,protein_coding
ENSG00000142798.21,Module 1,ENSG00000142798,HSPG2,protein_coding
ENSG00000125430.10,Module 5,ENSG00000125430,HS3ST3B1,protein_coding
ENSG00000204520.16,Module 3,ENSG00000204520,MICA,protein_coding
ENSG00000144677.17,Module 5,ENSG00000144677,CTDSPL,protein_coding
ENSG00000155719.19,Module 1,ENSG00000155719,OTOA,protein_coding
ENSG00000117115.15,Module 1,ENSG00000117115,PADI2,protein_coding
ENSG00000166068.15,Module 5,ENSG00000166068,SPRED1,protein_coding
ENSG00000123427.18,Module 1,ENSG00000123427,EEF1AKMT3,protein_coding
ENSG00000095321.20,Module 1,ENSG00000095321,CRAT,protein_coding
ENSG00000143479.19,Module 5,ENSG00000143479,DYRK3,protein_coding
ENSG00000151208.19,Module 2,ENSG00000151208,DLG5,protein_coding
ENSG00000198960.13,Module 4,ENSG00000198960,ARMCX6,protein_coding
ENSG00000188153.16,Module 3,ENSG00000188153,COL4A5,protein_coding
ENSG00000168917.11,Module 5,ENSG00000168917,SLC35G2,protein_coding
ENSG00000129038.18,Module 1,ENSG00000129038,LOXL1,protein_coding
ENSG00000131845.16,Module 4,ENSG00000131845,ZNF304,protein_coding
ENSG00000162174.14,Module 4,ENSG00000162174,ASRGL1,protein_coding
ENSG00000235568.9,Module 5,ENSG00000235568,NFAM1,protein_coding
ENSG00000112218.11,Module 3,ENSG00000112218,GPR63,protein_coding
ENSG00000175874.11,Module 2,ENSG00000175874,CREG2,protein_coding
ENSG00000166147.17,Module 1,ENSG00000166147,FBN1,protein_coding
ENSG00000148357.19,Module 1,ENSG00000148357,HMCN2,protein_coding
ENSG00000101680.18,Module 1,ENSG00000101680,LAMA1,protein_coding
ENSG00000170558.12,Module 3,ENSG00000170558,CDH2,protein_coding
ENSG00000143126.8,Module 4,ENSG00000143126,CELSR2,protein_coding
ENSG00000167642.15,Module 5,ENSG00000167642,SPINT2,protein_coding
ENSG00000128266.11,Module 2,ENSG00000128266,GNAZ,protein_coding
ENSG00000155016.20,Module 3,ENSG00000155016,CYP2U1,protein_coding
ENSG00000139263.14,Module 3,ENSG00000139263,LRIG3,protein_coding
ENSG00000183960.11,Module 1,ENSG00000183960,KCNH8,protein_coding
ENSG00000120129.8,Module 4,ENSG00000120129,DUSP1,protein_coding
ENSG00000134532.21,Module 5,ENSG00000134532,SOX5,protein_coding
ENSG00000170044.9,Module 1,ENSG00000170044,ZPLD1,protein_coding
ENSG00000122786.22,Module 1,ENSG00000122786,CALD1,protein_coding
ENSG00000080823.25,Module 5,ENSG00000080823,MOK,protein_coding
ENSG00000170293.11,Module 6,ENSG00000170293,CMTM8,protein_coding
ENSG00000132623.18,Module 4,ENSG00000132623,ANKEF1,protein_coding
ENSG00000168916.18,Module 1,ENSG00000168916,ZNF608,protein_coding
ENSG00000008086.14,Module 3,ENSG00000008086,CDKL5,protein_coding
ENSG00000274183.2,Module 2,ENSG00000274183,H2AB1,protein_coding
ENSG00000126467.12,Module 3,ENSG00000126467,TSKS,protein_coding
ENSG00000087510.9,Module 1,ENSG00000087510,TFAP2C,protein_coding
ENSG00000107551.23,Module 5,ENSG00000107551,RASSF4,protein_coding
ENSG00000187672.17,Module 1,ENSG00000187672,ERC2,protein_coding
ENSG00000162670.13,Module 1,ENSG00000162670,BRINP3,protein_coding
ENSG00000176244.8,Module 5,ENSG00000176244,ACBD7,protein_coding
ENSG00000012817.18,Module 1,ENSG00000012817,KDM5D,protein_coding
ENSG00000160460.18,Module 1,ENSG00000160460,SPTBN4,protein_coding
ENSG00000137962.15,Module 3,ENSG00000137962,ARHGAP29,protein_coding
ENSG00000089682.20,Module 4,ENSG00000089682,RBM41,protein_coding
ENSG00000140481.15,Module 1,ENSG00000140481,CCDC33,protein_coding
ENSG00000118965.18,Module 5,ENSG00000118965,WDR35,protein_coding
ENSG00000130035.11,Module 1,ENSG00000130035,GALNT8,protein_coding
ENSG00000147872.12,Module 4,ENSG00000147872,PLIN2,protein_coding
ENSG00000172348.17,Module 3,ENSG00000172348,RCAN2,protein_coding
ENSG00000050555.21,Module 1,ENSG00000050555,LAMC3,protein_coding
ENSG00000119922.12,Module 1,ENSG00000119922,IFIT2,protein_coding
ENSG00000124721.18,Module 3,ENSG00000124721,DNAH8,protein_coding
ENSG00000015413.12,Module 4,ENSG00000015413,DPEP1,protein_coding
ENSG00000129744.5,Module 1,ENSG00000129744,ART1,protein_coding
ENSG00000144290.19,Module 1,ENSG00000144290,SLC4A10,protein_coding
ENSG00000113448.21,Module 5,ENSG00000113448,PDE4D,protein_coding
ENSG00000152192.8,Module 3,ENSG00000152192,POU4F1,protein_coding
ENSG00000196417.15,Module 4,ENSG00000196417,ZNF765,protein_coding
ENSG00000172005.13,Module 3,ENSG00000172005,MAL,protein_coding
ENSG00000136244.14,Module 1,ENSG00000136244,IL6,protein_coding
ENSG00000186448.17,Module 4,ENSG00000186448,ZNF197,protein_coding
ENSG00000125337.23,Module 1,ENSG00000125337,KIF25,protein_coding
ENSG00000139044.14,Module 1,ENSG00000139044,B4GALNT3,protein_coding
ENSG00000137486.19,Module 5,ENSG00000137486,ARRB1,protein_coding
ENSG00000005102.16,Module 3,ENSG00000005102,MEOX1,protein_coding
ENSG00000156265.19,Module 6,ENSG00000156265,MAP3K7CL,protein_coding
ENSG00000118200.18,Module 2,ENSG00000118200,CAMSAP2,protein_coding
ENSG00000165568.20,Module 3,ENSG00000165568,AKR1E2,protein_coding
ENSG00000128408.10,Module 4,ENSG00000128408,RIBC2,protein_coding
ENSG00000153234.18,Module 3,ENSG00000153234,NR4A2,protein_coding
ENSG00000100151.18,Module 2,ENSG00000100151,PICK1,protein_coding
ENSG00000133424.24,Module 2,ENSG00000133424,LARGE1,protein_coding
ENSG00000171680.25,Module 1,ENSG00000171680,PLEKHG5,protein_coding
ENSG00000158528.14,Module 1,ENSG00000158528,PPP1R9A,protein_coding
ENSG00000277462.4,Module 4,ENSG00000277462,ZNF670,protein_coding
ENSG00000076770.18,Module 4,ENSG00000076770,MBNL3,protein_coding
ENSG00000197905.11,Module 1,ENSG00000197905,TEAD4,protein_coding
ENSG00000122861.18,Module 5,ENSG00000122861,PLAU,protein_coding
ENSG00000089199.12,Module 5,ENSG00000089199,CHGB,protein_coding
ENSG00000213626.14,Module 1,ENSG00000213626,LBH,protein_coding
ENSG00000204381.14,Module 1,ENSG00000204381,LAYN,protein_coding
ENSG00000127129.12,Module 1,ENSG00000127129,EDN2,protein_coding
ENSG00000145685.16,Module 1,ENSG00000145685,LHFPL2,protein_coding
ENSG00000169136.15,Module 1,ENSG00000169136,ATF5,protein_coding
ENSG00000158555.17,Module 5,ENSG00000158555,GDPD5,protein_coding
ENSG00000179431.7,Module 3,ENSG00000179431,FJX1,protein_coding
ENSG00000196139.16,Module 3,ENSG00000196139,AKR1C3,protein_coding
ENSG00000196917.6,Module 1,ENSG00000196917,HCAR1,protein_coding
ENSG00000184408.11,Module 1,ENSG00000184408,KCND2,protein_coding
ENSG00000082497.14,Module 3,ENSG00000082497,SERTAD4,protein_coding
ENSG00000021300.15,Module 1,ENSG00000021300,PLEKHB1,protein_coding
ENSG00000087085.18,Module 1,ENSG00000087085,ACHE,protein_coding
ENSG00000105855.12,Module 6,ENSG00000105855,ITGB8,protein_coding
ENSG00000198298.15,Module 3,ENSG00000198298,ZNF485,protein_coding
ENSG00000100625.10,Module 1,ENSG00000100625,SIX4,protein_coding
ENSG00000115425.16,Module 5,ENSG00000115425,PECR,protein_coding
ENSG00000226742.6,Module 3,ENSG00000226742,HSBP1L1,protein_coding
ENSG00000197951.13,Module 4,ENSG00000197951,ZNF71,protein_coding
ENSG00000140548.12,Module 4,ENSG00000140548,ZNF710,protein_coding
ENSG00000246705.5,Module 3,ENSG00000246705,H2AJ,protein_coding
ENSG00000056487.19,Module 4,ENSG00000056487,PHF21B,protein_coding
ENSG00000122870.13,Module 3,ENSG00000122870,BICC1,protein_coding
ENSG00000022267.21,Module 5,ENSG00000022267,FHL1,protein_coding
ENSG00000166780.13,Module 1,ENSG00000166780,BMERB1,protein_coding
ENSG00000151952.17,Module 1,ENSG00000151952,TMEM132D,protein_coding
ENSG00000184675.11,Module 4,ENSG00000184675,AMER1,protein_coding
ENSG00000136367.16,Module 1,ENSG00000136367,ZFHX2,protein_coding
ENSG00000106006.7,Module 1,ENSG00000106006,HOXA6,protein_coding
ENSG00000090932.13,Module 1,ENSG00000090932,DLL3,protein_coding
ENSG00000130487.10,Module 2,ENSG00000130487,KLHDC7B,protein_coding
ENSG00000010278.17,Module 1,ENSG00000010278,CD9,protein_coding
ENSG00000090975.16,Module 5,ENSG00000090975,PITPNM2,protein_coding
ENSG00000154127.11,Module 5,ENSG00000154127,UBASH3B,protein_coding
ENSG00000184185.12,Module 1,ENSG00000184185,KCNJ12,protein_coding
ENSG00000003147.21,Module 6,ENSG00000003147,ICA1,protein_coding
ENSG00000113645.17,Module 4,ENSG00000113645,WWC1,protein_coding
ENSG00000171951.6,Module 5,ENSG00000171951,SCG2,protein_coding
ENSG00000174721.11,Module 3,ENSG00000174721,FGFBP3,protein_coding
ENSG00000123095.8,Module 4,ENSG00000123095,BHLHE41,protein_coding
ENSG00000166569.9,Module 3,ENSG00000166569,CPLX4,protein_coding
ENSG00000156172.8,Module 3,ENSG00000156172,CFAP418,protein_coding
ENSG00000164512.19,Module 1,ENSG00000164512,ANKRD55,protein_coding
ENSG00000180758.14,Module 2,ENSG00000180758,GPR157,protein_coding
ENSG00000109107.16,Module 3,ENSG00000109107,ALDOC,protein_coding
ENSG00000174844.16,Module 3,ENSG00000174844,DNAH12,protein_coding
ENSG00000173193.17,Module 4,ENSG00000173193,PARP14,protein_coding
ENSG00000157978.15,Module 5,ENSG00000157978,LDLRAP1,protein_coding
ENSG00000184378.5,Module 1,ENSG00000184378,ACTRT3,protein_coding
ENSG00000171813.16,Module 4,ENSG00000171813,PWWP2B,protein_coding
ENSG00000176273.17,Module 4,ENSG00000176273,SLC35G1,protein_coding
ENSG00000011566.17,Module 5,ENSG00000011566,MAP4K3,protein_coding
ENSG00000164465.21,Module 4,ENSG00000164465,DCBLD1,protein_coding
ENSG00000163734.4,Module 1,ENSG00000163734,CXCL3,protein_coding
ENSG00000137185.15,Module 2,ENSG00000137185,ZSCAN9,protein_coding
ENSG00000139946.12,Module 1,ENSG00000139946,PELI2,protein_coding
ENSG00000169432.20,Module 3,ENSG00000169432,SCN9A,protein_coding
ENSG00000167525.17,Module 1,ENSG00000167525,PROCA1,protein_coding
ENSG00000128805.17,Module 1,ENSG00000128805,ARHGAP22,protein_coding
ENSG00000088367.25,Module 3,ENSG00000088367,EPB41L1,protein_coding
ENSG00000170959.16,Module 3,ENSG00000170959,DCDC1,protein_coding
ENSG00000088538.15,Module 1,ENSG00000088538,DOCK3,protein_coding
ENSG00000179859.11,Module 2,ENSG00000179859,RNF227,protein_coding
ENSG00000162946.25,Module 3,ENSG00000162946,DISC1,protein_coding
ENSG00000162999.14,Module 3,ENSG00000162999,DUSP19,protein_coding
ENSG00000115526.13,Module 4,ENSG00000115526,CHST10,protein_coding
ENSG00000171587.15,Module 1,ENSG00000171587,DSCAM,protein_coding
ENSG00000135828.13,Module 4,ENSG00000135828,RNASEL,protein_coding
ENSG00000187098.20,Module 3,ENSG00000187098,MITF,protein_coding
ENSG00000132932.20,Module 5,ENSG00000132932,ATP8A2,protein_coding
ENSG00000196639.9,Module 1,ENSG00000196639,HRH1,protein_coding
ENSG00000187037.11,Module 1,ENSG00000187037,GPR141,protein_coding
ENSG00000222011.11,Module 5,ENSG00000222011,FAM185A,protein_coding
ENSG00000123610.6,Module 1,ENSG00000123610,TNFAIP6,protein_coding
ENSG00000042493.18,Module 1,ENSG00000042493,CAPG,protein_coding
ENSG00000205078.7,Module 1,ENSG00000205078,SYCE1L,protein_coding
ENSG00000138678.13,Module 4,ENSG00000138678,GPAT3,protein_coding
ENSG00000177989.16,Module 2,ENSG00000177989,CIMAP1B,protein_coding
ENSG00000140678.19,Module 1,ENSG00000140678,ITGAX,protein_coding
ENSG00000122641.13,Module 1,ENSG00000122641,INHBA,protein_coding
ENSG00000171236.12,Module 5,ENSG00000171236,LRG1,protein_coding
ENSG00000163536.15,Module 3,ENSG00000163536,SERPINI1,protein_coding
ENSG00000058866.17,Module 4,ENSG00000058866,DGKG,protein_coding
ENSG00000141441.18,Module 4,ENSG00000141441,GAREM1,protein_coding
ENSG00000198205.7,Module 1,ENSG00000198205,ZXDA,protein_coding
ENSG00000152104.13,Module 1,ENSG00000152104,PTPN14,protein_coding
ENSG00000074590.15,Module 2,ENSG00000074590,NUAK1,protein_coding
ENSG00000181885.20,Module 1,ENSG00000181885,CLDN7,protein_coding
ENSG00000161509.16,Module 2,ENSG00000161509,GRIN2C,protein_coding
ENSG00000118997.15,Module 4,ENSG00000118997,DNAH7,protein_coding
ENSG00000256087.9,Module 2,ENSG00000256087,ZNF432,protein_coding
ENSG00000111732.13,Module 3,ENSG00000111732,AICDA,protein_coding
ENSG00000184347.17,Module 1,ENSG00000184347,SLIT3,protein_coding
ENSG00000165449.14,Module 3,ENSG00000165449,SLC16A9,protein_coding
ENSG00000166926.11,Module 3,ENSG00000166926,MS4A6E,protein_coding
ENSG00000132639.17,Module 3,ENSG00000132639,SNAP25,protein_coding
ENSG00000163623.11,Module 3,ENSG00000163623,NKX6-1,protein_coding
ENSG00000186017.18,Module 4,ENSG00000186017,ZNF566,protein_coding
ENSG00000106868.19,Module 6,ENSG00000106868,SUSD1,protein_coding
ENSG00000164411.13,Module 3,ENSG00000164411,GJB7,protein_coding
ENSG00000184719.14,Module 5,ENSG00000184719,RNLS,protein_coding
ENSG00000198393.10,Module 4,ENSG00000198393,ZNF26,protein_coding
ENSG00000150051.16,Module 1,ENSG00000150051,MKX,protein_coding
ENSG00000188559.18,Module 1,ENSG00000188559,RALGAPA2,protein_coding
ENSG00000165379.16,Module 1,ENSG00000165379,LRFN5,protein_coding
ENSG00000007237.21,Module 1,ENSG00000007237,GAS7,protein_coding
ENSG00000260458.3,Module 1,ENSG00000260458,KCNJ18,protein_coding
ENSG00000180644.10,Module 5,ENSG00000180644,PRF1,protein_coding
ENSG00000132970.16,Module 1,ENSG00000132970,WASF3,protein_coding
ENSG00000146267.13,Module 2,ENSG00000146267,FAXC,protein_coding
ENSG00000186868.20,Module 5,ENSG00000186868,MAPT,protein_coding
ENSG00000149489.10,Module 1,ENSG00000149489,ROM1,protein_coding
ENSG00000251369.11,Module 4,ENSG00000251369,ZNF550,protein_coding
ENSG00000130844.21,Module 4,ENSG00000130844,ZNF331,protein_coding
ENSG00000092051.20,Module 1,ENSG00000092051,JPH4,protein_coding
ENSG00000118432.15,Module 2,ENSG00000118432,CNR1,protein_coding
ENSG00000075673.14,Module 3,ENSG00000075673,ATP12A,protein_coding
ENSG00000060558.5,Module 1,ENSG00000060558,GNA15,protein_coding
ENSG00000101265.18,Module 5,ENSG00000101265,RASSF2,protein_coding
ENSG00000106004.6,Module 2,ENSG00000106004,HOXA5,protein_coding
ENSG00000179674.4,Module 1,ENSG00000179674,ARL14,protein_coding
ENSG00000128872.12,Module 5,ENSG00000128872,TMOD2,protein_coding
ENSG00000177674.18,Module 5,ENSG00000177674,AGTRAP,protein_coding
ENSG00000167291.18,Module 5,ENSG00000167291,TBC1D16,protein_coding
ENSG00000176014.15,Module 1,ENSG00000176014,TUBB6,protein_coding
ENSG00000267680.8,Module 4,ENSG00000267680,ZNF224,protein_coding
ENSG00000182195.10,Module 3,ENSG00000182195,LDOC1,protein_coding
ENSG00000187122.18,Module 5,ENSG00000187122,SLIT1,protein_coding
ENSG00000198879.14,Module 5,ENSG00000198879,SFMBT2,protein_coding
ENSG00000101134.14,Module 1,ENSG00000101134,DOK5,protein_coding
ENSG00000232629.11,Module 1,ENSG00000232629,HLA-DQB2,protein_coding
ENSG00000162373.15,Module 2,ENSG00000162373,BEND5,protein_coding
ENSG00000123836.17,Module 2,ENSG00000123836,PFKFB2,protein_coding
ENSG00000142178.11,Module 1,ENSG00000142178,SIK1,protein_coding
ENSG00000152670.20,Module 1,ENSG00000152670,DDX4,protein_coding
ENSG00000083750.15,Module 3,ENSG00000083750,RRAGB,protein_coding
ENSG00000164292.15,Module 4,ENSG00000164292,RHOBTB3,protein_coding
ENSG00000170631.17,Module 4,ENSG00000170631,ZNF16,protein_coding
ENSG00000196646.14,Module 4,ENSG00000196646,ZNF136,protein_coding
ENSG00000111249.16,Module 5,ENSG00000111249,CUX2,protein_coding
ENSG00000151882.12,Module 3,ENSG00000151882,CCL28,protein_coding
ENSG00000121552.5,Module 1,ENSG00000121552,CSTA,protein_coding
ENSG00000102678.8,Module 3,ENSG00000102678,FGF9,protein_coding
ENSG00000130821.19,Module 2,ENSG00000130821,SLC6A8,protein_coding
ENSG00000164142.18,Module 1,ENSG00000164142,FHIP1A,protein_coding
ENSG00000198739.12,Module 1,ENSG00000198739,LRRTM3,protein_coding
ENSG00000181264.11,Module 3,ENSG00000181264,TLCD5,protein_coding
ENSG00000176406.26,Module 1,ENSG00000176406,RIMS2,protein_coding
ENSG00000119408.19,Module 3,ENSG00000119408,NEK6,protein_coding
ENSG00000165895.20,Module 4,ENSG00000165895,ARHGAP42,protein_coding
ENSG00000162078.14,Module 6,ENSG00000162078,ZG16B,protein_coding
ENSG00000180447.7,Module 2,ENSG00000180447,GAS1,protein_coding
ENSG00000164626.11,Module 1,ENSG00000164626,KCNK5,protein_coding
ENSG00000049130.18,Module 3,ENSG00000049130,KITLG,protein_coding
ENSG00000173702.9,Module 4,ENSG00000173702,MUC13,protein_coding
ENSG00000112782.20,Module 2,ENSG00000112782,CLIC5,protein_coding
ENSG00000155970.15,Module 6,ENSG00000155970,MICU3,protein_coding
ENSG00000144355.16,Module 5,ENSG00000144355,DLX1,protein_coding
ENSG00000146350.16,Module 4,ENSG00000146350,TBC1D32,protein_coding
ENSG00000178695.6,Module 4,ENSG00000178695,KCTD12,protein_coding
ENSG00000204681.13,Module 1,ENSG00000204681,GABBR1,protein_coding
ENSG00000139318.10,Module 5,ENSG00000139318,DUSP6,protein_coding
ENSG00000163995.23,Module 2,ENSG00000163995,ABLIM2,protein_coding
ENSG00000119699.10,Module 3,ENSG00000119699,TGFB3,protein_coding
ENSG00000072422.19,Module 4,ENSG00000072422,RHOBTB1,protein_coding
ENSG00000204711.11,Module 1,ENSG00000204711,CFAP95,protein_coding
ENSG00000178026.15,Module 2,ENSG00000178026,LRRC75B,protein_coding
ENSG00000089091.19,Module 4,ENSG00000089091,DZANK1,protein_coding
ENSG00000165996.16,Module 5,ENSG00000165996,HACD1,protein_coding
ENSG00000171509.18,Module 1,ENSG00000171509,RXFP1,protein_coding
ENSG00000167208.18,Module 3,ENSG00000167208,SNX20,protein_coding
ENSG00000136830.14,Module 5,ENSG00000136830,NIBAN2,protein_coding
ENSG00000188659.11,Module 3,ENSG00000188659,SAXO2,protein_coding
ENSG00000174469.23,Module 1,ENSG00000174469,CNTNAP2,protein_coding
ENSG00000197888.5,Module 3,ENSG00000197888,UGT2B17,protein_coding
ENSG00000088305.21,Module 5,ENSG00000088305,DNMT3B,protein_coding
ENSG00000171295.14,Module 4,ENSG00000171295,ZNF440,protein_coding
ENSG00000051128.21,Module 2,ENSG00000051128,HOMER3,protein_coding
ENSG00000167964.15,Module 1,ENSG00000167964,RAB26,protein_coding
ENSG00000165091.18,Module 1,ENSG00000165091,TMC1,protein_coding
